方案,种子,迭代,当前代价,历史最优代价,历史最优完成时间_s,历史最优能耗_kWh,历史最优架次
架次优先,3,4100,68165.71699697712,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,4300,68141.00068508692,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,4400,68170.74026751172,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,4600,68114.7173817265,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,4700,68112.8063265076,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,4800,68129.85480308803,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,5200,68074.20967707464,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,5400,68090.82857065595,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,5500,68069.04848556545,68056.83829151868,8063.525526803041,64.4413318615808,20
架次优先,3,5600,68070.8133816772,68052.8469183845,8056.172049795377,64.41612508425429,20
架次优先,3,5700,68083.77359010215,68052.8469183845,8056.172049795377,64.41612508425429,20
架次优先,3,5800,68069.61670207324,68052.8469183845,8056.172049795377,64.41612508425429,20
架次优先,3,5900,68071.48896167814,68052.8469183845,8056.172049795377,64.41612508425429,20
架次优先,3,6000,68053.33945561759,68052.8469183845,8056.172049795377,64.41612508425429,20
架次优先,3,6200,68062.71620220278,68052.8469183845,8056.172049795377,64.41612508425429,20
架次优先,3,6300,68052.80007162817,68052.80007162817,8056.172049795377,64.41565661669098,20
架次优先,3,6400,68053.20284664462,68052.80007162817,8056.172049795377,64.41565661669098,20
架次优先,3,6500,68064.77866330545,68051.81845488051,8056.172049795377,64.40584044921437,20
架次优先,3,6800,68058.82428515001,68051.81845488051,8056.172049795377,64.40584044921437,20
架次优先,3,6900,68057.54814255289,68050.54231228337,8056.172049795377,64.393079023243,20
架次优先,3,7000,68056.73377052757,68049.72794025806,8032.9580191782425,64.43136336422418,20
架次优先,3,7400,68040.6816668669,68040.6816668669,7990.172049795378,64.42647256907837,20
架次优先,3,7500,68039.81556285125,68039.81556285125,7990.172049795377,64.41781152892175,20
架次优先,3,7600,68041.19995461537,68039.81556285125,7990.172049795377,64.41781152892175,20
架次优先,3,7700,68041.66242676327,68039.81556285125,7990.172049795377,64.41781152892175,20
架次优先,3,8000,68042.06605863103,68039.81556285125,7990.172049795377,64.41781152892175,20
架次优先,4,100,77907.44173701642,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,200,77930.64582195462,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,300,77861.20795385964,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,400,80986.79955301146,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,500,81075.19954090967,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,600,77861.32812918743,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,700,77796.54328973252,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,800,77838.48540226495,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,900,77897.78396319457,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,1000,77950.6482148639,77143.76455091448,6539.12979236453,68.35938592441566,23
架次优先,4,1100,74786.53815935974,74771.50737044553,9355.993213855738,69.00308727674378,22
架次优先,4,1200,74853.73575137313,74771.50737044553,9355.993213855738,69.00308727674378,22
架次优先,4,1300,74773.79804014963,74768.57504847538,9100.46258815235,69.48482530844908,22
架次优先,4,1400,75080.05741328411,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,1500,75049.11363960449,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,1600,75025.22943569251,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,1700,74972.65384145896,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,1800,74986.35957352542,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,2000,75170.74312528475,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,2100,75171.41416695216,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,2200,75207.25742581651,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,2300,75062.24002656701,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,2400,75080.24191736881,74731.38362506923,9046.362853124394,69.22111054444342,22
架次优先,4,2700,72030.32751202566,71973.76104218034,10125.925951112593,69.48575851957816,21
架次优先,4,2800,72088.40656593179,71973.76104218034,10125.925951112593,69.48575851957816,21
架次优先,4,2900,72183.9956858837,71973.76104218034,10125.925951112593,69.48575851957816,21
架次优先,4,3400,72046.89822872219,71973.76104218034,10125.925951112593,69.48575851957816,21
架次优先,4,3600,71972.21771729812,71953.30841218443,9795.448445976228,69.94218722989189,21
架次优先,4,3800,71784.78534625226,71779.16390774687,9795.448445976239,68.2007421855162,21
架次优先,4,4000,71481.34281855992,71423.13032428164,9493.498947580638,65.24430534765513,21
架次优先,4,4300,71451.46079446257,71373.91973408073,9425.455005348216,64.88828733011086,21
架次优先,4,4500,71451.36956780031,71373.91973408073,9425.455005348216,64.88828733011086,21
架次优先,4,4600,71464.57167858616,71373.91973408073,9425.455005348216,64.88828733011086,21
架次优先,4,4700,71421.87198319819,71373.91973408073,9425.455005348216,64.88828733011086,21
架次优先,4,4800,68163.77237085265,68162.98322909926,9625.824305338003,62.37818368031664,20
架次优先,4,4900,68119.13913685188,68119.13913685188,9559.824305338003,62.071742757842806,20
架次优先,4,5000,67855.51785449682,67855.51785449682,8339.15596102237,61.87686662292351,20
架次优先,4,5300,67847.68188233639,67809.8231789571,8273.15596102237,61.551919867526195,20
架次优先,4,5400,67835.4977265206,67809.8231789571,8273.15596102237,61.551919867526195,20
架次优先,4,5500,67808.75676050452,67805.57090277501,8274.540751634247,61.50662752448169,20
架次优先,4,5600,67810.29497841172,67805.57090277501,8274.540751634247,61.50662752448169,20
架次优先,4,5700,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,5800,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,5900,67793.84667913528,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,6000,67799.32913295641,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,6100,67790.71738994418,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,6200,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,6300,67802.51744483082,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,6400,67813.084973928,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,6500,67810.15670561788,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,6600,67831.66783724671,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,6700,67826.80143260048,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,7100,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,7200,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,7300,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,7400,67793.84667913528,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,7500,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,7600,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,7700,67791.56404065875,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,7800,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
架次优先,4,8000,67789.31744483083,67789.31744483083,8141.15596102237,61.61086252626353,20
